구분,문항 번호,질문 내용,변수명
개인,Q1270-3,사용 시 장애 요인은?,p1259barrier
개인,Q1270-4,정부 클라우드 협업 정책 인식은?,p1259govpolicy
개인,Q1270-5,향후 정책 기대는?,p1259govhope
개인,Q1271-1,디지털 직무의 온라인 교육 플랫폼 활용 경험은?,p1260edtech
개인,Q1271-2,활용 목적은?,p1260purpose
개인,Q1271-3,활용 시 어려움은?,p1260barrier
개인,Q1271-4,정부 온라인 교육 정책 인식은?,p1260govpolicy
개인,Q1271-5,향후 정책 기대는?,p1260govhope
개인,Q1272-1,디지털 직무의 업무 자동화 경험은?,p1261rpa
개인,Q1272-2,자동화 목적은?,p1261purpose
개인,Q1272-3,자동화 시 장애 요인은?,p1261barrier
개인,Q1272-4,정부 RPA 정책 인식은?,p1261govpolicy
개인,Q1272-5,향후 정책 기대는?,p1261govhope
개인,Q1273-1,디지털 직무의 디지털 마케팅 도구 활용 경험은?,p1262marketing
개인,Q1273-2,활용 목적은?,p1262purpose
개인,Q1273-3,활용 시 장애 요인은?,p1262barrier
개인,Q1273-4,정부 디지털 마케팅 정책 인식은?,p1262govpolicy
개인,Q1273-5,향후 정책 기대는?,p1262govhope
개인,Q1274-1,디지털 직무의 데이터 시각화 도구 활용 경험은?,p1263datavis
개인,Q1274-2,활용 목적은?,p1263purpose
개인,Q1274-3,활용 시 장애 요인은?,p1263barrier
개인,Q1274-4,정부 데이터 시각화 정책 인식은?,p1263govpolicy
개인,Q1274-5,향후 정책 기대는?,p1263govhope
개인,Q1275-1,디지털 직무의 정보 공유 플랫폼 활용 경험은?,p1264sharing
개인,Q1275-2,활용 목적은?,p1264purpose
개인,Q1275-3,활용 시 장애 요인은?,p1264barrier
개인,Q1275-4,정부 정보 공유 정책 인식은?,p1264govpolicy
개인,Q1275-5,향후 정책 기대는?,p1264govhope
개인,Q1276-1,디지털 직무의 자동 보고서 생성 도구 활용 경험은?,p1265autodoc
개인,Q1276-2,활용 목적은?,p1265purpose
개인,Q1276-3,활용 시 장애 요인은?,p1265barrier
개인,Q1276-4,정부 자동 보고서 정책 인식은?,p1265govpolicy
개인,Q1276-5,향후 정책 기대는?,p1265govhope
개인,Q1277-1,디지털 직무의 클라우드 저장소 활용 경험은?,p1266cloudstore
개인,Q1277-2,활용 목적은?,p1266purpose
개인,Q1277-3,활용 시 장애 요인은?,p1266barrier
개인,Q1277-4,정부 클라우드 저장소 정책 인식은?,p1266govpolicy
개인,Q1277-5,향후 정책 기대는?,p1266govhope
개인,Q1278-1,디지털 직무의 버전 관리 시스템 사용 경험은?,p1267version
개인,Q1278-2,사용 목적은?,p1267purpose
개인,Q1278-3,사용 시 장애 요인은?,p1267barrier
개인,Q1278-4,정부 버전 관리 정책 인식은?,p1267govpolicy
개인,Q1278-5,향후 정책 기대는?,p1267govhope
개인,Q1279-1,디지털 직무의 노코드 툴 사용 경험은?,p1268nocode
개인,Q1279-2,사용 목적은?,p1268purpose
개인,Q1279-3,사용 시 장애 요인은?,p1268barrier
개인,Q1279-4,정부 노코드 정책 인식은?,p1268govpolicy
개인,Q1279-5,향후 정책 기대는?,p1268govhope
개인,Q1280-1,디지털 직무의 디지털 헬스케어 기술 활용 경험은?,p1269health
개인,Q1280-2,활용 목적은?,p1269purpose
개인,Q1280-3,활용 시 장애 요인은?,p1269barrier
개인,Q1280-4,정부 헬스케어 정책 인식은?,p1269govpolicy
개인,Q1280-5,향후 정책 기대는?,p1269govhope
개인,Q1281-1,디지털 직무의 스마트 팩토리 기술 활용 경험은?,p1270smartfactory
개인,Q1281-2,활용 목적은?,p1270purpose
개인,Q1281-3,활용 시 장애 요인은?,p1270barrier
개인,Q1281-4,정부 스마트 팩토리 정책 인식은?,p1270govpolicy
개인,Q1281-5,향후 정책 기대는?,p1270govhope
개인,Q1282-1,디지털 직무의 로봇 기술 활용 경험은?,p1271robot
개인,Q1282-2,활용 목적은?,p1271purpose
개인,Q1282-3,활용 시 장애 요인은?,p1271barrier
개인,Q1282-4,정부 로봇 기술 정책 인식은?,p1271govpolicy
개인,Q1282-5,향후 정책 기대는?,p1271govhope
개인,Q1283-1,디지털 직무의 드론 활용 경험은?,p1272drone
개인,Q1283-2,활용 목적은?,p1272purpose
개인,Q1283-3,활용 시 장애 요인은?,p1272barrier
개인,Q1283-4,정부 드론 정책 인식은?,p1272govpolicy
개인,Q1283-5,향후 정책 기대는?,p1272govhope
개인,Q1284-1,디지털 직무의 IoT 기술 활용 경험은?,p1273iot
개인,Q1284-2,활용 목적은?,p1273purpose
개인,Q1284-3,활용 시 장애 요인은?,p1273barrier
개인,Q1284-4,정부 IoT 정책 인식은?,p1273govpolicy
개인,Q1284-5,향후 정책 기대는?,p1273govhope
개인,Q1285-1,디지털 직무의 증강현실(AR) 기술 활용 경험은?,p1274ar
개인,Q1285-2,활용 목적은?,p1274purpose
개인,Q1285-3,활용 시 장애 요인은?,p1274barrier
개인,Q1285-4,정부 AR 정책 인식은?,p1274govpolicy
개인,Q1285-5,향후 정책 기대는?,p1274govhope
개인,Q1286-1,디지털 직무의 가상현실(VR) 기술 활용 경험은?,p1275vr
개인,Q1286-2,활용 목적은?,p1275purpose
개인,Q1286-3,활용 시 장애 요인은?,p1275barrier
개인,Q1286-4,정부 VR 정책 인식은?,p1275govpolicy
개인,Q1286-5,향후 정책 기대는?,p1275govhope
개인,Q1287-1,디지털 직무의 블록체인 기술 활용 경험은?,p1276blockchain
개인,Q1287-2,활용 목적은?,p1276purpose
개인,Q1287-3,활용 시 장애 요인은?,p1276barrier
개인,Q1287-4,정부 블록체인 정책 인식은?,p1276govpolicy
개인,Q1287-5,향후 정책 기대는?,p1276govhope
개인,Q1288-1,디지털 직무의 디지털 트윈 기술 활용 경험은?,p1277twin
개인,Q1288-2,활용 목적은?,p1277purpose
개인,Q1288-3,활용 시 장애 요인은?,p1277barrier
개인,Q1288-4,정부 디지털 트윈 정책 인식은?,p1277govpolicy
개인,Q1288-5,향후 정책 기대는?,p1277govhope
개인,Q1289-1,디지털 직무의 ESG 관련 기술 활용 경험은?,p1278esg
개인,Q1289-2,활용 목적은?,p1278purpose
개인,Q1289-3,활용 시 장애 요인은?,p1278barrier
개인,Q1289-4,정부 ESG 정책 인식은?,p1278govpolicy
개인,Q1289-5,향후 정책 기대는?,p1278govhope
개인,Q1290-1,디지털 직무의 3D 프린팅 기술 활용 경험은?,p12793d
개인,Q1290-2,활용 목적은?,p1279purpose
개인,Q1290-3,활용 시 장애 요인은?,p1279barrier
개인,Q1290-4,정부 3D 프린팅 정책 인식은?,p1279govpolicy
개인,Q1290-5,향후 정책 기대는?,p1279govhope
개인,Q1291-1,디지털 직무의 에지 컴퓨팅 활용 경험은?,p1280edge
개인,Q1291-2,활용 목적은?,p1280purpose
개인,Q1291-3,활용 시 장애 요인은?,p1280barrier
개인,Q1291-4,정부 에지 컴퓨팅 정책 인식은?,p1280govpolicy
개인,Q1291-5,향후 정책 기대는?,p1280govhope
개인,Q1292-1,디지털 직무의 양자 컴퓨팅 활용 경험은?,p1281quantum
개인,Q1292-2,활용 목적은?,p1281purpose
개인,Q1292-3,활용 시 장애 요인은?,p1281barrier
개인,Q1292-4,정부 양자 컴퓨팅 정책 인식은?,p1281govpolicy
개인,Q1292-5,향후 정책 기대는?,p1281govhope
개인,Q1293-1,디지털 직무의 생체 인식 기술 활용 경험은?,p1282biometric
개인,Q1293-2,활용 목적은?,p1282purpose
개인,Q1293-3,활용 시 장애 요인은?,p1282barrier
개인,Q1293-4,정부 생체 인식 정책 인식은?,p1282govpolicy
개인,Q1293-5,향후 정책 기대는?,p1282govhope
개인,Q1294-1,디지털 직무의 사이버 물리 시스템 활용 경험은?,p1283cps
개인,Q1294-2,활용 목적은?,p1283purpose
개인,Q1294-3,활용 시 장애 요인은?,p1283barrier
개인,Q1294-4,정부 CPS 정책 인식은?,p1283govpolicy
개인,Q1294-5,향후 정책 기대는?,p1283govhope
개인,Q1295-1,디지털 직무의 에너지 관리 시스템 활용 경험은?,p1284energy
개인,Q1295-2,활용 목적은?,p1284purpose
개인,Q1295-3,활용 시 장애 요인은?,p1284barrier
개인,Q1295-4,정부 에너지 관리 정책 인식은?,p1284govpolicy
개인,Q1295-5,향후 정책 기대는?,p1284govhope
개인,Q1296-1,디지털 직무의 스마트 시티 기술 활용 경험은?,p1285smartcity
개인,Q1296-2,활용 목적은?,p1285purpose
개인,Q1296-3,활용 시 장애 요인은?,p1285barrier
개인,Q1296-4,정부 스마트 시티 정책 인식은?,p1285govpolicy
개인,Q1296-5,향후 정책 기대는?,p1285govhope
개인,Q1297-1,디지털 직무의 AI 윤리 교육 이수 여부는?,p1286ethicstraining
개인,Q1297-2,교육 이수 후 인식 변화는?,p1286change
개인,Q1297-3,AI 윤리 교육의 필요성 인식은?,p1286importance
개인,Q1297-4,정부 AI 윤리 교육 정책 인식은?,p1286govpolicy
개인,Q1297-5,향후 정책 기대는?,p1286govhope
개인,Q1298-1,디지털 직무의 AI 편향 사례 인지 경험은?,p1287bias
개인,Q1298-2,편향 사례에 대한 대응 방법은?,p1287response
개인,Q1298-3,AI 편향 최소화 방안에 대한 인식은?,p1287solution
개인,Q1298-4,정부 AI 편향 관련 정책 인식은?,p1287govpolicy
개인,Q1298-5,향후 정책 기대는?,p1287govhope
개인,Q1299-1,디지털 직무의 데이터 윤리 인식은?,p1288dataethics
개인,Q1299-2,데이터 윤리 관련 교육 이수 여부는?,p1288edu
개인,Q1299-3,데이터 오용 경험 여부는?,p1288misuse
개인,Q1299-4,정부 데이터 윤리 정책 인식은?,p1288govpolicy
개인,Q1299-5,향후 정책 기대는?,p1288govhope
개인,Q1300-1,디지털 직무의 AI 설명 가능성에 대한 인식은?,p1289xai
개인,Q1300-2,설명 가능성 요구 경험은?,p1289need
개인,Q1300-3,정부의 AI 설명 정책 인식은?,p1289govpolicy
개인,Q1300-4,향후 정책 기대는?,p1289govhope
개인,Q1300-5,AI 설명 관련 개인적 의견은?,p1289opinion
개인,Q1301-1,디지털 직무의 AI 감정 인식 기술 활용 경험은?,p1290emotion
개인,Q1301-2,활용 목적은?,p1290purpose
개인,Q1301-3,활용 시 장애 요인은?,p1290barrier
개인,Q1301-4,정부 AI 감정 인식 정책 인식은?,p1290govpolicy
개인,Q1301-5,향후 정책 기대는?,p1290govhope
개인,Q1302-1,디지털 직무의 AI 기반 의사결정 시스템 사용 경험은?,p1291decision
개인,Q1302-2,사용 목적은?,p1291purpose
개인,Q1302-3,사용 시 장애 요인은?,p1291barrier
개인,Q1302-4,정부 의사결정 시스템 정책 인식은?,p1291govpolicy
개인,Q1302-5,향후 정책 기대는?,p1291govhope
개인,Q1303-1,디지털 직무의 자동 추천 시스템 사용 경험은?,p1292recom
개인,Q1303-2,사용 목적은?,p1292purpose
개인,Q1303-3,사용 시 장애 요인은?,p1292barrier
개인,Q1303-4,정부 추천 시스템 정책 인식은?,p1292govpolicy
개인,Q1303-5,향후 정책 기대는?,p1292govhope
개인,Q1304-1,디지털 직무의 AI 활용 업무 자율성 인식은?,p1293autonomy
개인,Q1304-2,AI 도입 전후 자율성 변화는?,p1293change
개인,Q1304-3,업무 통제감 인식은?,p1293control
개인,Q1304-4,정부 자율성 보장 정책 인식은?,p1293govpolicy
개인,Q1304-5,향후 정책 기대는?,p1293govhope
개인,Q1305-1,디지털 직무의 AI 기반 성과 평가 시스템 사용 경험은?,p1294eval
개인,Q1305-2,사용 목적은?,p1294purpose
개인,Q1305-3,사용 시 장애 요인은?,p1294barrier
개인,Q1305-4,정부 성과 평가 시스템 정책 인식은?,p1294govpolicy
개인,Q1305-5,향후 정책 기대는?,p1294govhope
개인,Q1306-1,디지털 직무의 AI 기반 채용 시스템 사용 경험은?,p1295hire
개인,Q1306-2,사용 목적은?,p1295purpose
개인,Q1306-3,사용 시 장애 요인은?,p1295barrier
개인,Q1306-4,정부 채용 시스템 정책 인식은?,p1295govpolicy
개인,Q1306-5,향후 정책 기대는?,p1295govhope
개인,Q1307-1,디지털 직무의 AI 기반 교육 시스템 사용 경험은?,p1296edu
개인,Q1307-2,사용 목적은?,p1296purpose
개인,Q1307-3,사용 시 장애 요인은?,p1296barrier
개인,Q1307-4,정부 교육 시스템 정책 인식은?,p1296govpolicy
개인,Q1307-5,향후 정책 기대는?,p1296govhope
개인,Q1308-1,디지털 직무의 AI 기반 고객 응대 시스템 사용 경험은?,p1297service
개인,Q1308-2,사용 목적은?,p1297purpose
개인,Q1308-3,사용 시 장애 요인은?,p1297barrier
개인,Q1308-4,정부 고객 응대 시스템 정책 인식은?,p1297govpolicy
개인,Q1308-5,향후 정책 기대는?,p1297govhope
개인,Q1309-1,디지털 직무의 AI 기반 분석 도구 활용 경험은?,p1298analytics
개인,Q1309-2,활용 목적은?,p1298purpose
개인,Q1309-3,활용 시 장애 요인은?,p1298barrier
개인,Q1309-4,정부 분석 도구 정책 인식은?,p1298govpolicy
개인,Q1309-5,향후 정책 기대는?,p1298govhope
개인,Q1310-1,디지털 직무의 AI 기반 생산 계획 시스템 사용 경험은?,p1299production
개인,Q1310-2,사용 목적은?,p1299purpose
개인,Q1310-3,사용 시 장애 요인은?,p1299barrier
개인,Q1310-4,정부 생산 계획 시스템 정책 인식은?,p1299govpolicy
개인,Q1310-5,향후 정책 기대는?,p1299govhope
개인,Q1311-1,디지털 직무의 AI 기반 물류 시스템 사용 경험은?,p1300logistics
개인,Q1311-2,사용 목적은?,p1300purpose
개인,Q1311-3,사용 시 장애 요인은?,p1300barrier
개인,Q1311-4,정부 물류 시스템 정책 인식은?,p1300govpolicy
개인,Q1311-5,향후 정책 기대는?,p1300govhope
개인,Q1312-1,디지털 직무의 AI 기반 마케팅 시스템 사용 경험은?,p1301marketing
개인,Q1312-2,사용 목적은?,p1301purpose
개인,Q1312-3,사용 시 장애 요인은?,p1301barrier
개인,Q1312-4,정부 마케팅 시스템 정책 인식은?,p1301govpolicy
개인,Q1312-5,향후 정책 기대는?,p1301govhope
개인,Q1313-1,디지털 직무의 AI 기반 재무 관리 시스템 사용 경험은?,p1302finance
개인,Q1313-2,사용 목적은?,p1302purpose
개인,Q1313-3,사용 시 장애 요인은?,p1302barrier
개인,Q1313-4,정부 재무 관리 시스템 정책 인식은?,p1302govpolicy
개인,Q1313-5,향후 정책 기대는?,p1302govhope
개인,Q1314-1,디지털 직무의 AI 기반 법률 자문 시스템 사용 경험은?,p1303legal
개인,Q1314-2,사용 목적은?,p1303purpose
개인,Q1314-3,사용 시 장애 요인은?,p1303barrier
개인,Q1314-4,정부 법률 자문 시스템 정책 인식은?,p1303govpolicy
개인,Q1314-5,향후 정책 기대는?,p1303govhope
개인,Q1315-1,디지털 직무의 AI 기반 위험 분석 시스템 사용 경험은?,p1304risk
개인,Q1315-2,사용 목적은?,p1304purpose
개인,Q1315-3,사용 시 장애 요인은?,p1304barrier
개인,Q1315-4,정부 위험 분석 시스템 정책 인식은?,p1304govpolicy
개인,Q1315-5,향후 정책 기대는?,p1304govhope
개인,Q1316-1,디지털 직무의 AI 기반 공급망 관리 시스템 사용 경험은?,p1305scm
개인,Q1316-2,사용 목적은?,p1305purpose
개인,Q1316-3,사용 시 장애 요인은?,p1305barrier
개인,Q1316-4,정부 공급망 시스템 정책 인식은?,p1305govpolicy
개인,Q1316-5,향후 정책 기대는?,p1305govhope
개인,Q1317-1,디지털 직무의 AI 기반 품질 관리 시스템 사용 경험은?,p1306quality
개인,Q1317-2,사용 목적은?,p1306purpose
개인,Q1317-3,사용 시 장애 요인은?,p1306barrier
개인,Q1317-4,정부 품질 관리 시스템 정책 인식은?,p1306govpolicy
개인,Q1317-5,향후 정책 기대는?,p1306govhope
개인,Q1318-1,디지털 직무의 AI 기반 환경 모니터링 시스템 사용 경험은?,p1307env
개인,Q1318-2,사용 목적은?,p1307purpose
개인,Q1318-3,사용 시 장애 요인은?,p1307barrier
개인,Q1318-4,정부 환경 모니터링 정책 인식은?,p1307govpolicy
개인,Q1318-5,향후 정책 기대는?,p1307govhope
개인,Q1319-1,디지털 직무의 AI 기반 공공 안전 시스템 사용 경험은?,p1308safety
개인,Q1319-2,사용 목적은?,p1308purpose
개인,Q1319-3,사용 시 장애 요인은?,p1308barrier
개인,Q1319-4,정부 공공 안전 시스템 정책 인식은?,p1308govpolicy
개인,Q1319-5,향후 정책 기대는?,p1308govhope
개인,Q1320-1,디지털 직무의 AI 기반 스마트 헬스케어 시스템 사용 경험은?,p1309health
개인,Q1320-2,사용 목적은?,p1309purpose
개인,Q1320-3,사용 시 장애 요인은?,p1309barrier
개인,Q1320-4,정부 스마트 헬스케어 정책 인식은?,p1309govpolicy
개인,Q1320-5,향후 정책 기대는?,p1309govhope
개인,Q1321-1,디지털 직무의 AI 기반 자율주행 시스템 사용 경험은?,p1310autodrive
개인,Q1321-2,사용 목적은?,p1310purpose
개인,Q1321-3,사용 시 장애 요인은?,p1310barrier
개인,Q1321-4,정부 자율주행 정책 인식은?,p1310govpolicy
개인,Q1321-5,향후 정책 기대는?,p1310govhope
개인,Q1322-1,디지털 직무의 AI 기반 항공 모빌리티 시스템 사용 경험은?,p1311uam
개인,Q1322-2,사용 목적은?,p1311purpose
개인,Q1322-3,사용 시 장애 요인은?,p1311barrier
개인,Q1322-4,정부 UAM 정책 인식은?,p1311govpolicy
개인,Q1322-5,향후 정책 기대는?,p1311govhope
개인,Q1323-1,디지털 직무의 AI 기반 해양 관제 시스템 사용 경험은?,p1312marine
개인,Q1323-2,사용 목적은?,p1312purpose
개인,Q1323-3,사용 시 장애 요인은?,p1312barrier
개인,Q1323-4,정부 해양 관제 정책 인식은?,p1312govpolicy
개인,Q1323-5,향후 정책 기대는?,p1312govhope
개인,Q1324-1,디지털 직무의 AI 기반 도시 교통 관리 시스템 사용 경험은?,p1313traffic
개인,Q1324-2,사용 목적은?,p1313purpose
개인,Q1324-3,사용 시 장애 요인은?,p1313barrier
개인,Q1324-4,정부 교통 관리 정책 인식은?,p1313govpolicy
개인,Q1324-5,향후 정책 기대는?,p1313govhope
개인,Q1325-1,디지털 직무의 AI 기반 에너지 효율 시스템 사용 경험은?,p1314energy
개인,Q1325-2,사용 목적은?,p1314purpose
개인,Q1325-3,사용 시 장애 요인은?,p1314barrier
개인,Q1325-4,정부 에너지 효율 정책 인식은?,p1314govpolicy
개인,Q1325-5,향후 정책 기대는?,p1314govhope
개인,Q1326-1,디지털 직무의 AI 기반 탄소 배출 관리 시스템 사용 경험은?,p1315carbon
개인,Q1326-2,사용 목적은?,p1315purpose
개인,Q1326-3,사용 시 장애 요인은?,p1315barrier
개인,Q1326-4,정부 탄소 정책 인식은?,p1315govpolicy
개인,Q1326-5,향후 정책 기대는?,p1315govhope
개인,Q1327-1,디지털 직무의 AI 기반 자원 순환 시스템 사용 경험은?,p1316recycle
개인,Q1327-2,사용 목적은?,p1316purpose
개인,Q1327-3,사용 시 장애 요인은?,p1316barrier
개인,Q1327-4,정부 자원 순환 정책 인식은?,p1316govpolicy
개인,Q1327-5,향후 정책 기대는?,p1316govhope
개인,Q1328-1,디지털 직무의 AI 기반 환경 복원 시스템 사용 경험은?,p1317restoration
개인,Q1328-2,사용 목적은?,p1317purpose
개인,Q1328-3,사용 시 장애 요인은?,p1317barrier
개인,Q1328-4,정부 환경 복원 정책 인식은?,p1317govpolicy
개인,Q1328-5,향후 정책 기대는?,p1317govhope
개인,Q1329-1,디지털 직무의 AI 기반 공장 자동화 시스템 사용 경험은?,p1318factory
개인,Q1329-2,사용 목적은?,p1318purpose
개인,Q1329-3,사용 시 장애 요인은?,p1318barrier
개인,Q1329-4,정부 공장 자동화 정책 인식은?,p1318govpolicy
개인,Q1329-5,향후 정책 기대는?,p1318govhope
개인,Q1330-1,디지털 직무의 AI 기반 스마트 팜 시스템 사용 경험은?,p1319farm
개인,Q1330-2,사용 목적은?,p1319purpose
개인,Q1330-3,사용 시 장애 요인은?,p1319barrier
개인,Q1330-4,정부 스마트 팜 정책 인식은?,p1319govpolicy
개인,Q1330-5,향후 정책 기대는?,p1319govhope
개인,Q1331-1,디지털 직무의 AI 기반 수산업 자동화 시스템 사용 경험은?,p1320fishery
개인,Q1331-2,사용 목적은?,p1320purpose
개인,Q1331-3,사용 시 장애 요인은?,p1320barrier
개인,Q1331-4,정부 수산업 정책 인식은?,p1320govpolicy
개인,Q1331-5,향후 정책 기대는?,p1320govhope
개인,Q1332-1,디지털 직무의 AI 기반 스마트 광산 시스템 사용 경험은?,p1321mine
개인,Q1332-2,사용 목적은?,p1321purpose
개인,Q1332-3,사용 시 장애 요인은?,p1321barrier
개인,Q1332-4,정부 광업 정책 인식은?,p1321govpolicy
개인,Q1332-5,향후 정책 기대는?,p1321govhope
개인,Q1333-1,디지털 직무의 AI 기반 원격 근무 시스템 사용 경험은?,p1322remote
개인,Q1333-2,사용 목적은?,p1322purpose
개인,Q1333-3,사용 시 장애 요인은?,p1322barrier
개인,Q1333-4,정부 원격 근무 정책 인식은?,p1322govpolicy
개인,Q1333-5,향후 정책 기대는?,p1322govhope
개인,Q1334-1,디지털 직무의 AI 기반 협업 도구 사용 경험은?,p1323collab
개인,Q1334-2,사용 목적은?,p1323purpose
개인,Q1334-3,사용 시 장애 요인은?,p1323barrier
개인,Q1334-4,정부 협업 도구 정책 인식은?,p1323govpolicy
개인,Q1334-5,향후 정책 기대는?,p1323govhope
개인,Q1335-1,디지털 직무의 AI 기반 문서 자동화 시스템 사용 경험은?,p1324doc
개인,Q1335-2,사용 목적은?,p1324purpose
개인,Q1335-3,사용 시 장애 요인은?,p1324barrier
개인,Q1335-4,정부 문서 자동화 정책 인식은?,p1324govpolicy
개인,Q1335-5,향후 정책 기대는?,p1324govhope
개인,Q1336-1,디지털 직무의 AI 기반 언어 번역 도구 사용 경험은?,p1325translate
개인,Q1336-2,사용 목적은?,p1325purpose
개인,Q1336-3,사용 시 장애 요인은?,p1325barrier
개인,Q1336-4,정부 언어 도구 정책 인식은?,p1325govpolicy
개인,Q1336-5,향후 정책 기대는?,p1325govhope
개인,Q1337-1,디지털 직무의 AI 기반 감정 분석 도구 사용 경험은?,p1326emotion
개인,Q1337-2,사용 목적은?,p1326purpose
개인,Q1337-3,사용 시 장애 요인은?,p1326barrier
개인,Q1337-4,정부 감정 분석 정책 인식은?,p1326govpolicy
개인,Q1337-5,향후 정책 기대는?,p1326govhope
개인,Q1338-1,디지털 직무의 AI 기반 데이터 시각화 도구 사용 경험은?,p1327viz
개인,Q1338-2,사용 목적은?,p1327purpose
개인,Q1338-3,사용 시 장애 요인은?,p1327barrier
개인,Q1338-4,정부 데이터 시각화 정책 인식은?,p1327govpolicy
개인,Q1338-5,향후 정책 기대는?,p1327govhope
개인,Q1339-1,디지털 직무의 AI 기반 일정 관리 도구 사용 경험은?,p1328schedule
개인,Q1339-2,사용 목적은?,p1328purpose
개인,Q1339-3,사용 시 장애 요인은?,p1328barrier
개인,Q1339-4,정부 일정 관리 도구 정책 인식은?,p1328govpolicy
개인,Q1339-5,향후 정책 기대는?,p1328govhope
개인,Q1340-1,디지털 직무의 AI 기반 자동 회의록 생성 도구 사용 경험은?,p1329minutes
개인,Q1340-2,사용 목적은?,p1329purpose
개인,Q1340-3,사용 시 장애 요인은?,p1329barrier
개인,Q1340-4,정부 회의록 자동화 정책 인식은?,p1329govpolicy
개인,Q1340-5,향후 정책 기대는?,p1329govhope
개인,Q1341-1,디지털 직무의 AI 기반 콘텐츠 추천 시스템 사용 경험은?,p1330recommend
개인,Q1341-2,사용 목적은?,p1330purpose
개인,Q1341-3,사용 시 장애 요인은?,p1330barrier
개인,Q1341-4,정부 콘텐츠 추천 정책 인식은?,p1330govpolicy
개인,Q1341-5,향후 정책 기대는?,p1330govhope
개인,Q1342-1,디지털 직무의 AI 기반 검색 최적화 시스템 사용 경험은?,p1331search
개인,Q1342-2,사용 목적은?,p1331purpose
개인,Q1342-3,사용 시 장애 요인은?,p1331barrier
개인,Q1342-4,정부 검색 정책 인식은?,p1331govpolicy
개인,Q1342-5,향후 정책 기대는?,p1331govhope
개인,Q1343-1,디지털 직무의 AI 기반 이미지 자동 태깅 시스템 사용 경험은?,p1332tag
개인,Q1343-2,사용 목적은?,p1332purpose
개인,Q1343-3,사용 시 장애 요인은?,p1332barrier
개인,Q1343-4,정부 이미지 태깅 정책 인식은?,p1332govpolicy
개인,Q1343-5,향후 정책 기대는?,p1332govhope
개인,Q1344-1,디지털 직무의 AI 기반 자동 영상 편집 도구 사용 경험은?,p1333edit
개인,Q1344-2,사용 목적은?,p1333purpose
개인,Q1344-3,사용 시 장애 요인은?,p1333barrier
개인,Q1344-4,정부 영상 편집 정책 인식은?,p1333govpolicy
개인,Q1344-5,향후 정책 기대는?,p1333govhope
개인,Q1345-1,디지털 직무의 AI 기반 실시간 자막 생성 시스템 사용 경험은?,p1334caption
개인,Q1345-2,사용 목적은?,p1334purpose
개인,Q1345-3,사용 시 장애 요인은?,p1334barrier
개인,Q1345-4,정부 자막 생성 정책 인식은?,p1334govpolicy
개인,Q1345-5,향후 정책 기대는?,p1334govhope
개인,Q1346-1,디지털 직무의 AI 기반 음성 합성 시스템 사용 경험은?,p1335tts
개인,Q1346-2,사용 목적은?,p1335purpose
개인,Q1346-3,사용 시 장애 요인은?,p1335barrier
개인,Q1346-4,정부 음성 합성 정책 인식은?,p1335govpolicy
개인,Q1346-5,향후 정책 기대는?,p1335govhope
개인,Q1347-1,디지털 직무의 AI 기반 가상 비서 시스템 사용 경험은?,p1336assistant
개인,Q1347-2,사용 목적은?,p1336purpose
개인,Q1347-3,사용 시 장애 요인은?,p1336barrier
개인,Q1347-4,정부 가상 비서 정책 인식은?,p1336govpolicy
개인,Q1347-5,향후 정책 기대는?,p1336govhope
개인,Q1348-1,디지털 직무의 AI 기반 자동 이메일 분류 시스템 사용 경험은?,p1337email
개인,Q1348-2,사용 목적은?,p1337purpose
개인,Q1348-3,사용 시 장애 요인은?,p1337barrier
개인,Q1348-4,정부 이메일 분류 정책 인식은?,p1337govpolicy
개인,Q1348-5,향후 정책 기대는?,p1337govhope
개인,Q1349-1,디지털 직무의 AI 기반 사이버 보안 시스템 사용 경험은?,p1338cyber
개인,Q1349-2,사용 목적은?,p1338purpose
개인,Q1349-3,사용 시 장애 요인은?,p1338barrier
개인,Q1349-4,정부 사이버 보안 정책 인식은?,p1338govpolicy
개인,Q1349-5,향후 정책 기대는?,p1338govhope
개인,Q1350-1,디지털 직무의 AI 기반 침입 탐지 시스템 사용 경험은?,p1339ids
개인,Q1350-2,사용 목적은?,p1339purpose
개인,Q1350-3,사용 시 장애 요인은?,p1339barrier
개인,Q1350-4,정부 침입 탐지 정책 인식은?,p1339govpolicy
개인,Q1350-5,향후 정책 기대는?,p1339govhope
개인,Q1351-1,디지털 직무의 AI 기반 사용자 인증 시스템 사용 경험은?,p1340auth
개인,Q1351-2,사용 목적은?,p1340purpose
개인,Q1351-3,사용 시 장애 요인은?,p1340barrier
개인,Q1351-4,정부 인증 시스템 정책 인식은?,p1340govpolicy
개인,Q1351-5,향후 정책 기대는?,p1340govhope
개인,Q1352-1,디지털 직무의 AI 기반 데이터 암호화 시스템 사용 경험은?,p1341encrypt
개인,Q1352-2,사용 목적은?,p1341purpose
개인,Q1352-3,사용 시 장애 요인은?,p1341barrier
개인,Q1352-4,정부 암호화 정책 인식은?,p1341govpolicy
개인,Q1352-5,향후 정책 기대는?,p1341govhope
개인,Q1353-1,디지털 직무의 AI 기반 스팸 필터링 시스템 사용 경험은?,p1342spam
개인,Q1353-2,사용 목적은?,p1342purpose
개인,Q1353-3,사용 시 장애 요인은?,p1342barrier
개인,Q1353-4,정부 스팸 정책 인식은?,p1342govpolicy
개인,Q1353-5,향후 정책 기대는?,p1342govhope
